river,treatment,transect,num,og.width.cm,date,measured.width.cm
PLPE,C,350,28,768,30/12/2022,847
PLPE,C,350,28,768,28/01/2023,847
PLPE,C,350,28,768,23/02/2023,847
PLPE,C,350,28,768,19/03/2023,847
PLPE,C,350,28,768,28/03/2023,847
PLPE,C,350,28,768,18/04/2023,853
PLPE,C,350,28,768,28/04/2023,853
PLPE,C,350,28,768,16/05/2023,853
PLPE,C,350,28,768,29/05/2023,851
PLPE,C,350,28,768,11/07/2023,851
PLPE,C,350,28,768,01/08/2023,851
PLPE,C,350,28,768,23/08/2023,851
PLPE,C,350,28,768,18/09/2023,851
PLPE,C,350,28,768,28/09/2023,851
PLPE,C,350,28,768,18/10/2023,851
PLPE,C,350,28,768,30/11/2023,851
PLPE,C,350,28,768,30/12/2023,851
PLPE,C,350,28,768,30/01/2024,851
PLPE,C,350,28,768,14/02/2024,851
PLPE,C,350,28,768,18/03/2024,851
PLPE,C,350,28,768,01/04/2024,851
PLPE,C,350,28,768,20/04/2024,851
PLPE,C,350,28,768,02/05/2024,851
PLPE,C,350,28,768,21/05/2024,851
PLPE,C,350,28,768,03/06/2024,851
PLPE,C,350,28,768,21/06/2024,851
PLPE,C,350,28,768,01/07/2024,851
PLPE,C,350,28,768,19/07/2024,851
PLPE,C,350,28,768,22/08/2024,851
PLPE,C,350,28,768,31/08/2024,851
PLPE,C,350,28,768,19/09/2024,851
PLPE,C,350,28,768,30/09/2024,851
PLPE,C,350,28,768,19/10/2024,851
PLPE,C,350,28,768,30/10/2024,851
PLPE,C,350,28,768,19/11/2024,851
PLPE,C,350,28,768,30/11/2024,851
PLPE,C,350,28,768,20/12/2024,851
PLPE,C,350,28,768,31/12/2024,851
PLPE,D,0,30,604,18/07/2019,624
PLPE,D,0,30,604,01/08/2019,629
PLPE,D,0,30,604,15/08/2019,629
PLPE,D,0,30,604,29/08/2019,629
PLPE,D,0,30,604,12/09/2019,634
PLPE,D,0,30,604,26/09/2019,634
PLPE,D,0,30,604,10/10/2019,635
PLPE,D,0,30,604,24/10/2019,635
PLPE,D,0,30,604,07/11/2019,635
PLPE,D,0,30,604,21/11/2019,653
PLPE,D,0,30,604,05/12/2019,655
PLPE,D,0,30,604,19/12/2019,655
PLPE,D,0,30,604,02/01/2020,659
PLPE,D,0,30,604,16/01/2020,659
PLPE,D,0,30,604,30/01/2020,659
PLPE,D,0,30,604,13/02/2020,659
PLPE,D,0,30,604,27/02/2020,659
PLPE,D,0,30,604,12/03/2020,659
PLPE,D,0,30,604,09/04/2020,659
PLPE,D,0,30,604,23/04/2020,659
PLPE,D,0,30,604,08/04/2020,659
PLPE,D,0,30,604,22/05/2020,659
PLPE,D,0,30,604,05/06/2020,661
PLPE,D,0,30,604,18/06/2020,661
PLPE,D,0,30,604,02/07/2020,661
PLPE,D,0,30,604,18/07/2020,662
PLPE,D,0,30,604,30/07/2020,662
PLPE,D,0,30,604,14/08/2020,662
PLPE,D,0,30,604,29/08/2020,662
PLPE,D,0,30,604,12/09/2020,663
PLPE,D,0,30,604,28/09/2020,663
PLPE,D,0,30,604,09/10/2020,666
PLPE,D,0,30,604,22/10/2020,666
PLPE,D,0,30,604,06/11/2020,666
PLPE,D,0,30,604,19/11/2020,666
PLPE,D,0,30,604,05/12/2020,666
PLPE,D,0,30,604,21/12/2020,666
PLPE,D,0,30,604,05/01/2021,679
PLPE,D,0,30,604,21/01/2021,679
PLPE,D,0,30,604,04/02/2021,679
PLPE,D,0,30,604,26/02/2021,679
PLPE,D,0,30,604,10/03/2021,679
PLPE,D,0,30,604,24/03/2021,679
PLPE,D,0,30,604,19/04/2021,679
PLPE,D,0,30,604,03/05/2021,679
PLPE,D,0,30,604,21/05/2021,679
PLPE,D,0,30,604,04/06/2021,679
PLPE,D,0,30,604,25/06/2021,679
PLPE,D,0,30,604,08/07/2021,679
PLPE,D,0,30,604,23/07/2021,679
PLPE,D,0,30,604,13/08/2021,679
PLPE,D,0,30,604,26/08/2021,679
PLPE,D,0,30,604,14/09/2021,680
PLPE,D,0,30,604,28/09/2021,680
PLPE,D,0,30,604,27/10/2021,680
PLPE,D,0,30,604,13/11/2021,680
PLPE,D,0,30,604,19/11/2021,680
PLPE,D,0,30,604,16/12/2021,680
PLPE,D,0,30,604,29/12/2021,680
PLPE,D,0,30,604,25/02/2022,680
PLPE,D,0,30,604,25/03/2022,680
PLPE,D,0,30,604,02/04/2022,680
PLPE,D,0,30,604,27/07/2022,680
PLPE,D,0,30,604,18/08/2022,680
PLPE,D,0,30,604,31/08/2022,680
PLPE,D,0,30,604,19/09/2022,680
PLPE,D,0,30,604,23/10/2022,680
PLPE,D,0,30,604,30/11/2022,680
PLPE,D,0,30,604,20/12/2022,1017
PLPE,D,0,30,604,30/12/2022,1008
PLPE,D,0,30,604,28/01/2023,1008
PLPE,D,0,30,604,23/02/2023,1008
PLPE,D,0,30,604,19/03/2023,1008
PLPE,D,0,30,604,28/03/2023,1008
PLPE,D,0,30,604,18/04/2023,682
PLPE,D,0,30,604,28/04/2023,682
PLPE,D,0,30,604,16/05/2023,682
PLPE,D,0,30,604,29/05/2023,680
PLPE,D,0,30,604,11/07/2023,680
PLPE,D,0,30,604,01/08/2023,680
PLPE,D,0,30,604,23/08/2023,680
PLPE,D,0,30,604,18/09/2023,680
PLPE,D,0,30,604,28/09/2023,680
PLPE,D,0,30,604,18/10/2023,680
PLPE,D,0,30,604,30/11/2023,680
PLPE,D,0,30,604,30/12/2023,679
PLPE,D,0,30,604,30/01/2024,805
PLPE,D,0,30,604,14/02/2024,805
PLPE,D,0,30,604,18/03/2024,805
PLPE,D,0,30,604,01/04/2024,805
PLPE,D,0,30,604,20/04/2024,805
PLPE,D,0,30,604,02/05/2024,805
PLPE,D,0,30,604,21/05/2024,805
PLPE,D,0,30,604,03/06/2024,805
PLPE,D,0,30,604,21/06/2024,807
PLPE,D,0,30,604,01/07/2024,807
PLPE,D,0,30,604,19/07/2024,807
PLPE,D,0,30,604,22/08/2024,807
PLPE,D,0,30,604,31/08/2024,807
PLPE,D,0,30,604,19/09/2024,807
PLPE,D,0,30,604,30/09/2024,807
PLPE,D,0,30,604,19/10/2024,807
PLPE,D,0,30,604,30/10/2024,807
PLPE,D,0,30,604,19/11/2024,809
PLPE,D,0,30,604,30/11/2024,809
PLPE,D,0,30,604,20/12/2024,809
PLPE,D,0,30,604,31/12/2024,809
PLPE,D,50,31,960,18/07/2019,960
PLPE,D,50,31,960,01/08/2019,965
PLPE,D,50,31,960,15/08/2019,965
PLPE,D,50,31,960,29/08/2019,965
PLPE,D,50,31,960,12/09/2019,965
PLPE,D,50,31,960,26/09/2019,965
PLPE,D,50,31,960,10/10/2019,965
PLPE,D,50,31,960,24/10/2019,965
PLPE,D,50,31,960,07/11/2019,965
PLPE,D,50,31,960,21/11/2019,965
PLPE,D,50,31,960,05/12/2019,965
PLPE,D,50,31,960,19/12/2019,965
PLPE,D,50,31,960,02/01/2020,965
PLPE,D,50,31,960,16/01/2020,965
PLPE,D,50,31,960,30/01/2020,965
PLPE,D,50,31,960,13/02/2020,965
PLPE,D,50,31,960,27/02/2020,965
PLPE,D,50,31,960,12/03/2020,965
PLPE,D,50,31,960,09/04/2020,970
PLPE,D,50,31,960,23/04/2020,973
PLPE,D,50,31,960,08/04/2020,973
PLPE,D,50,31,960,22/05/2020,975
PLPE,D,50,31,960,05/06/2020,975
PLPE,D,50,31,960,18/06/2020,975
PLPE,D,50,31,960,02/07/2020,977
PLPE,D,50,31,960,18/07/2020,980
PLPE,D,50,31,960,30/07/2020,980
PLPE,D,50,31,960,14/08/2020,985
PLPE,D,50,31,960,29/08/2020,985
PLPE,D,50,31,960,12/09/2020,990
PLPE,D,50,31,960,28/09/2020,995
PLPE,D,50,31,960,09/10/2020,995
PLPE,D,50,31,960,22/10/2020,1000
PLPE,D,50,31,960,06/11/2020,1005
PLPE,D,50,31,960,19/11/2020,1005
PLPE,D,50,31,960,05/12/2020,1005
PLPE,D,50,31,960,21/12/2020,1005
PLPE,D,50,31,960,05/01/2021,1005
PLPE,D,50,31,960,21/01/2021,1005
PLPE,D,50,31,960,04/02/2021,1005
PLPE,D,50,31,960,26/02/2021,1007
PLPE,D,50,31,960,10/03/2021,1007
PLPE,D,50,31,960,24/03/2021,1007
PLPE,D,50,31,960,19/04/2021,1007
PLPE,D,50,31,960,03/05/2021,1007
PLPE,D,50,31,960,21/05/2021,1007
PLPE,D,50,31,960,04/06/2021,1007
PLPE,D,50,31,960,25/06/2021,1007
PLPE,D,50,31,960,08/07/2021,1007
PLPE,D,50,31,960,23/07/2021,1007
PLPE,D,50,31,960,13/08/2021,1008
PLPE,D,50,31,960,26/08/2021,1008
PLPE,D,50,31,960,14/09/2021,1008
PLPE,D,50,31,960,28/09/2021,1015
PLPE,D,50,31,960,27/10/2021,1016
PLPE,D,50,31,960,13/11/2021,1016
PLPE,D,50,31,960,19/11/2021,1016
PLPE,D,50,31,960,16/12/2021,1016
PLPE,D,50,31,960,29/12/2021,1016
PLPE,D,50,31,960,25/02/2022,1016
PLPE,D,50,31,960,25/03/2022,1016
PLPE,D,50,31,960,02/04/2022,1016
PLPE,D,50,31,960,27/07/2022,1016
PLPE,D,50,31,960,18/08/2022,1017
PLPE,D,50,31,960,31/08/2022,1017
PLPE,D,50,31,960,19/09/2022,1017
PLPE,D,50,31,960,23/10/2022,1017
PLPE,D,50,31,960,30/11/2022,1017
PLPE,D,50,31,960,20/12/2022,1017
PLPE,D,50,31,960,30/12/2022,1017
PLPE,D,50,31,960,28/01/2023,1017
PLPE,D,50,31,960,23/02/2023,1017
PLPE,D,50,31,960,19/03/2023,1017
PLPE,D,50,31,960,28/03/2023,1017
PLPE,D,50,31,960,18/04/2023,1017
PLPE,D,50,31,960,28/04/2023,1017
PLPE,D,50,31,960,16/05/2023,1017
PLPE,D,50,31,960,29/05/2023,1016
PLPE,D,50,31,960,11/07/2023,1016
PLPE,D,50,31,960,01/08/2023,1016
PLPE,D,50,31,960,23/08/2023,1016
PLPE,D,50,31,960,18/09/2023,1016
PLPE,D,50,31,960,28/09/2023,1016
PLPE,D,50,31,960,18/10/2023,1016
PLPE,D,50,31,960,30/11/2023,1016
PLPE,D,50,31,960,30/12/2023,1023
PLPE,D,50,31,960,30/01/2024,1023
PLPE,D,50,31,960,14/02/2024,1023
PLPE,D,50,31,960,18/03/2024,1023
PLPE,D,50,31,960,01/04/2024,1023
PLPE,D,50,31,960,20/04/2024,1023
PLPE,D,50,31,960,02/05/2024,1023
PLPE,D,50,31,960,21/05/2024,1023
PLPE,D,50,31,960,03/06/2024,1023
PLPE,D,50,31,960,21/06/2024,1025
PLPE,D,50,31,960,01/07/2024,1025
PLPE,D,50,31,960,19/07/2024,1025
PLPE,D,50,31,960,22/08/2024,1025
PLPE,D,50,31,960,31/08/2024,1025
PLPE,D,50,31,960,19/09/2024,1025
PLPE,D,50,31,960,30/09/2024,1025
PLPE,D,50,31,960,19/10/2024,1025
PLPE,D,50,31,960,30/10/2024,1025
PLPE,D,50,31,960,19/11/2024,1030
PLPE,D,50,31,960,30/11/2024,1030
PLPE,D,50,31,960,20/12/2024,1030
PLPE,D,50,31,960,31/12/2024,1030
PLPE,D,100,32,653,18/07/2019,683
PLPE,D,100,32,653,01/08/2019,683
PLPE,D,100,32,653,15/08/2019,683
PLPE,D,100,32,653,29/08/2019,683
PLPE,D,100,32,653,12/09/2019,684
PLPE,D,100,32,653,26/09/2019,684
PLPE,D,100,32,653,10/10/2019,684
PLPE,D,100,32,653,24/10/2019,684
PLPE,D,100,32,653,07/11/2019,684
PLPE,D,100,32,653,21/11/2019,684
PLPE,D,100,32,653,05/12/2019,689
PLPE,D,100,32,653,19/12/2019,689
PLPE,D,100,32,653,02/01/2020,691
PLPE,D,100,32,653,16/01/2020,691
PLPE,D,100,32,653,30/01/2020,693
PLPE,D,100,32,653,13/02/2020,693
PLPE,D,100,32,653,27/02/2020,693
PLPE,D,100,32,653,12/03/2020,693
PLPE,D,100,32,653,09/04/2020,693
PLPE,D,100,32,653,23/04/2020,693
PLPE,D,100,32,653,08/04/2020,693
PLPE,D,100,32,653,22/05/2020,693
PLPE,D,100,32,653,05/06/2020,693
PLPE,D,100,32,653,18/06/2020,693
PLPE,D,100,32,653,02/07/2020,693
PLPE,D,100,32,653,18/07/2020,693
PLPE,D,100,32,653,30/07/2020,693
PLPE,D,100,32,653,14/08/2020,693
PLPE,D,100,32,653,29/08/2020,695
PLPE,D,100,32,653,12/09/2020,695
PLPE,D,100,32,653,28/09/2020,695
PLPE,D,100,32,653,09/10/2020,695
PLPE,D,100,32,653,22/10/2020,695
PLPE,D,100,32,653,06/11/2020,695
PLPE,D,100,32,653,19/11/2020,695
PLPE,D,100,32,653,05/12/2020,695
PLPE,D,100,32,653,21/12/2020,695
PLPE,D,100,32,653,05/01/2021,695
PLPE,D,100,32,653,21/01/2021,695
PLPE,D,100,32,653,04/02/2021,695
PLPE,D,100,32,653,26/02/2021,695
PLPE,D,100,32,653,10/03/2021,695
PLPE,D,100,32,653,24/03/2021,695
PLPE,D,100,32,653,19/04/2021,695
PLPE,D,100,32,653,03/05/2021,695
PLPE,D,100,32,653,21/05/2021,695
PLPE,D,100,32,653,04/06/2021,695
PLPE,D,100,32,653,25/06/2021,695
PLPE,D,100,32,653,08/07/2021,695
PLPE,D,100,32,653,23/07/2021,695
PLPE,D,100,32,653,13/08/2021,695
PLPE,D,100,32,653,26/08/2021,695
PLPE,D,100,32,653,14/09/2021,695
PLPE,D,100,32,653,28/09/2021,695
PLPE,D,100,32,653,27/10/2021,695
PLPE,D,100,32,653,13/11/2021,695
PLPE,D,100,32,653,19/11/2021,695
PLPE,D,100,32,653,16/12/2021,695
PLPE,D,100,32,653,29/12/2021,695
PLPE,D,100,32,653,25/02/2022,695
PLPE,D,100,32,653,25/03/2022,698
PLPE,D,100,32,653,02/04/2022,698
PLPE,D,100,32,653,27/07/2022,698
PLPE,D,100,32,653,18/08/2022,698
PLPE,D,100,32,653,31/08/2022,698
PLPE,D,100,32,653,19/09/2022,698
PLPE,D,100,32,653,23/10/2022,698
PLPE,D,100,32,653,30/11/2022,698
PLPE,D,100,32,653,20/12/2022,696
PLPE,D,100,32,653,30/12/2022,696
PLPE,D,100,32,653,28/01/2023,696
PLPE,D,100,32,653,23/02/2023,696
PLPE,D,100,32,653,19/03/2023,696
PLPE,D,100,32,653,28/03/2023,696
PLPE,D,100,32,653,18/04/2023,696
PLPE,D,100,32,653,28/04/2023,696
PLPE,D,100,32,653,16/05/2023,696
PLPE,D,100,32,653,29/05/2023,695
PLPE,D,100,32,653,11/07/2023,695
PLPE,D,100,32,653,01/08/2023,695
PLPE,D,100,32,653,23/08/2023,695
PLPE,D,100,32,653,18/09/2023,695
PLPE,D,100,32,653,28/09/2023,695
PLPE,D,100,32,653,18/10/2023,695
PLPE,D,100,32,653,30/11/2023,695
PLPE,D,100,32,653,30/12/2023,695
PLPE,D,100,32,653,30/01/2024,695
PLPE,D,100,32,653,14/02/2024,695
PLPE,D,100,32,653,18/03/2024,695
PLPE,D,100,32,653,01/04/2024,695
PLPE,D,100,32,653,20/04/2024,695
PLPE,D,100,32,653,02/05/2024,695
PLPE,D,100,32,653,21/05/2024,695
PLPE,D,100,32,653,03/06/2024,695
PLPE,D,100,32,653,21/06/2024,697
PLPE,D,100,32,653,01/07/2024,697
PLPE,D,100,32,653,19/07/2024,697
PLPE,D,100,32,653,22/08/2024,697
PLPE,D,100,32,653,31/08/2024,697
PLPE,D,100,32,653,19/09/2024,697
PLPE,D,100,32,653,30/09/2024,697
PLPE,D,100,32,653,19/10/2024,697
PLPE,D,100,32,653,30/10/2024,697
PLPE,D,100,32,653,19/11/2024,697
PLPE,D,100,32,653,30/11/2024,697
PLPE,D,100,32,653,20/12/2024,697
PLPE,D,100,32,653,31/12/2024,697
PLPE,D,150,33,720,18/07/2019,720
PLPE,D,150,33,720,01/08/2019,720
PLPE,D,150,33,720,15/08/2019,720
PLPE,D,150,33,720,29/08/2019,720
PLPE,D,150,33,720,12/09/2019,720
PLPE,D,150,33,720,26/09/2019,720
PLPE,D,150,33,720,10/10/2019,720
PLPE,D,150,33,720,24/10/2019,720
PLPE,D,150,33,720,07/11/2019,720
PLPE,D,150,33,720,21/11/2019,720
PLPE,D,150,33,720,05/12/2019,720
PLPE,D,150,33,720,19/12/2019,720
PLPE,D,150,33,720,02/01/2020,720
PLPE,D,150,33,720,16/01/2020,720
PLPE,D,150,33,720,30/01/2020,720
PLPE,D,150,33,720,13/02/2020,720
PLPE,D,150,33,720,27/02/2020,720
PLPE,D,150,33,720,12/03/2020,723
PLPE,D,150,33,720,09/04/2020,725
PLPE,D,150,33,720,23/04/2020,726
PLPE,D,150,33,720,08/04/2020,726
PLPE,D,150,33,720,22/05/2020,726
PLPE,D,150,33,720,05/06/2020,727
PLPE,D,150,33,720,18/06/2020,728
PLPE,D,150,33,720,02/07/2020,728
PLPE,D,150,33,720,18/07/2020,728
PLPE,D,150,33,720,30/07/2020,728
PLPE,D,150,33,720,14/08/2020,730
PLPE,D,150,33,720,29/08/2020,733
PLPE,D,150,33,720,12/09/2020,735
PLPE,D,150,33,720,28/09/2020,738
PLPE,D,150,33,720,09/10/2020,738
PLPE,D,150,33,720,22/10/2020,740
PLPE,D,150,33,720,06/11/2020,740
PLPE,D,150,33,720,19/11/2020,740
PLPE,D,150,33,720,05/12/2020,740
PLPE,D,150,33,720,21/12/2020,760
PLPE,D,150,33,720,05/01/2021,760
PLPE,D,150,33,720,21/01/2021,760
PLPE,D,150,33,720,04/02/2021,760
PLPE,D,150,33,720,26/02/2021,760
PLPE,D,150,33,720,10/03/2021,760
PLPE,D,150,33,720,24/03/2021,760
PLPE,D,150,33,720,19/04/2021,760
PLPE,D,150,33,720,03/05/2021,760
PLPE,D,150,33,720,21/05/2021,760
PLPE,D,150,33,720,04/06/2021,760
PLPE,D,150,33,720,25/06/2021,760
PLPE,D,150,33,720,08/07/2021,760
PLPE,D,150,33,720,23/07/2021,761
PLPE,D,150,33,720,13/08/2021,761
PLPE,D,150,33,720,26/08/2021,761
PLPE,D,150,33,720,14/09/2021,761
PLPE,D,150,33,720,28/09/2021,761
PLPE,D,150,33,720,27/10/2021,761
PLPE,D,150,33,720,13/11/2021,761
PLPE,D,150,33,720,19/11/2021,761
PLPE,D,150,33,720,16/12/2021,762
PLPE,D,150,33,720,29/12/2021,762
PLPE,D,150,33,720,25/02/2022,762
PLPE,D,150,33,720,25/03/2022,762
PLPE,D,150,33,720,02/04/2022,762
PLPE,D,150,33,720,27/07/2022,762
PLPE,D,150,33,720,18/08/2022,762
PLPE,D,150,33,720,31/08/2022,762
PLPE,D,150,33,720,19/09/2022,762
PLPE,D,150,33,720,23/10/2022,762
PLPE,D,150,33,720,30/11/2022,762
PLPE,D,150,33,720,20/12/2022,762
PLPE,D,150,33,720,30/12/2022,762
PLPE,D,150,33,720,28/01/2023,762
PLPE,D,150,33,720,23/02/2023,762
PLPE,D,150,33,720,19/03/2023,762
PLPE,D,150,33,720,28/03/2023,762
PLPE,D,150,33,720,18/04/2023,762
PLPE,D,150,33,720,28/04/2023,762
PLPE,D,150,33,720,16/05/2023,762
PLPE,D,150,33,720,29/05/2023,760
PLPE,D,150,33,720,11/07/2023,760
PLPE,D,150,33,720,01/08/2023,760
PLPE,D,150,33,720,23/08/2023,760
PLPE,D,150,33,720,18/09/2023,760
PLPE,D,150,33,720,28/09/2023,760
PLPE,D,150,33,720,18/10/2023,760
PLPE,D,150,33,720,30/11/2023,760
PLPE,D,150,33,720,30/12/2023,760
PLPE,D,150,33,720,30/01/2024,750
PLPE,D,150,33,720,14/02/2024,750
PLPE,D,150,33,720,18/03/2024,750
PLPE,D,150,33,720,01/04/2024,750
PLPE,D,150,33,720,20/04/2024,750
PLPE,D,150,33,720,02/05/2024,750
PLPE,D,150,33,720,21/05/2024,750
PLPE,D,150,33,720,03/06/2024,750
PLPE,D,150,33,720,21/06/2024,751
PLPE,D,150,33,720,01/07/2024,751
PLPE,D,150,33,720,19/07/2024,751
PLPE,D,150,33,720,22/08/2024,751
PLPE,D,150,33,720,31/08/2024,751
PLPE,D,150,33,720,19/09/2024,751
PLPE,D,150,33,720,30/09/2024,751
PLPE,D,150,33,720,19/10/2024,751
PLPE,D,150,33,720,30/10/2024,751
PLPE,D,150,33,720,19/11/2024,751
PLPE,D,150,33,720,30/11/2024,751
PLPE,D,150,33,720,20/12/2024,751
PLPE,D,150,33,720,31/12/2024,751
PLPE,D,200,34,674,18/07/2019,674
PLPE,D,200,34,674,01/08/2019,674
PLPE,D,200,34,674,15/08/2019,674
PLPE,D,200,34,674,29/08/2019,674
PLPE,D,200,34,674,12/09/2019,674
PLPE,D,200,34,674,26/09/2019,674
PLPE,D,200,34,674,10/10/2019,674
PLPE,D,200,34,674,24/10/2019,674
PLPE,D,200,34,674,07/11/2019,674
PLPE,D,200,34,674,21/11/2019,674
PLPE,D,200,34,674,05/12/2019,674
PLPE,D,200,34,674,19/12/2019,674
PLPE,D,200,34,674,02/01/2020,674
PLPE,D,200,34,674,16/01/2020,674
PLPE,D,200,34,674,30/01/2020,674
PLPE,D,200,34,674,13/02/2020,674
PLPE,D,200,34,674,27/02/2020,674
PLPE,D,200,34,674,12/03/2020,674
PLPE,D,200,34,674,09/04/2020,674
PLPE,D,200,34,674,23/04/2020,674
PLPE,D,200,34,674,08/04/2020,674
PLPE,D,200,34,674,22/05/2020,674
PLPE,D,200,34,674,05/06/2020,674
PLPE,D,200,34,674,18/06/2020,674
PLPE,D,200,34,674,02/07/2020,674
PLPE,D,200,34,674,18/07/2020,674
PLPE,D,200,34,674,30/07/2020,674
PLPE,D,200,34,674,14/08/2020,674
PLPE,D,200,34,674,29/08/2020,680
PLPE,D,200,34,674,12/09/2020,685
PLPE,D,200,34,674,28/09/2020,685
PLPE,D,200,34,674,09/10/2020,685
PLPE,D,200,34,674,22/10/2020,685
PLPE,D,200,34,674,06/11/2020,685
PLPE,D,200,34,674,19/11/2020,689
PLPE,D,200,34,674,05/12/2020,689
PLPE,D,200,34,674,21/12/2020,689
PLPE,D,200,34,674,05/01/2021,689
PLPE,D,200,34,674,21/01/2021,695
PLPE,D,200,34,674,04/02/2021,695
PLPE,D,200,34,674,26/02/2021,695
PLPE,D,200,34,674,10/03/2021,695
PLPE,D,200,34,674,24/03/2021,695
PLPE,D,200,34,674,19/04/2021,698
PLPE,D,200,34,674,03/05/2021,698
PLPE,D,200,34,674,21/05/2021,698
PLPE,D,200,34,674,04/06/2021,698
PLPE,D,200,34,674,25/06/2021,698
PLPE,D,200,34,674,08/07/2021,698
PLPE,D,200,34,674,23/07/2021,698
PLPE,D,200,34,674,13/08/2021,698
PLPE,D,200,34,674,26/08/2021,699
PLPE,D,200,34,674,14/09/2021,699
PLPE,D,200,34,674,28/09/2021,702
PLPE,D,200,34,674,27/10/2021,702
PLPE,D,200,34,674,13/11/2021,702
PLPE,D,200,34,674,19/11/2021,702
PLPE,D,200,34,674,16/12/2021,702
PLPE,D,200,34,674,29/12/2021,704
PLPE,D,200,34,674,25/02/2022,704
PLPE,D,200,34,674,25/03/2022,704
PLPE,D,200,34,674,02/04/2022,704
PLPE,D,200,34,674,27/07/2022,704
PLPE,D,200,34,674,18/08/2022,705
PLPE,D,200,34,674,31/08/2022,705
PLPE,D,200,34,674,19/09/2022,705
PLPE,D,200,34,674,23/10/2022,705
PLPE,D,200,34,674,30/11/2022,705
PLPE,D,200,34,674,20/12/2022,705
PLPE,D,200,34,674,30/12/2022,705
PLPE,D,200,34,674,28/01/2023,705
PLPE,D,200,34,674,23/02/2023,705
PLPE,D,200,34,674,19/03/2023,705
PLPE,D,200,34,674,28/03/2023,705
PLPE,D,200,34,674,18/04/2023,705
PLPE,D,200,34,674,28/04/2023,705
PLPE,D,200,34,674,16/05/2023,705
PLPE,D,200,34,674,29/05/2023,704
PLPE,D,200,34,674,11/07/2023,704
PLPE,D,200,34,674,01/08/2023,704
PLPE,D,200,34,674,23/08/2023,704
PLPE,D,200,34,674,18/09/2023,704
PLPE,D,200,34,674,28/09/2023,704
PLPE,D,200,34,674,18/10/2023,704
PLPE,D,200,34,674,30/11/2023,704
PLPE,D,200,34,674,30/12/2023,706
PLPE,D,200,34,674,30/01/2024,709
PLPE,D,200,34,674,14/02/2024,709
PLPE,D,200,34,674,18/03/2024,709
PLPE,D,200,34,674,01/04/2024,709
PLPE,D,200,34,674,20/04/2024,709
PLPE,D,200,34,674,02/05/2024,709
PLPE,D,200,34,674,21/05/2024,709
PLPE,D,200,34,674,03/06/2024,709
PLPE,D,200,34,674,21/06/2024,710
PLPE,D,200,34,674,01/07/2024,710
PLPE,D,200,34,674,19/07/2024,710
PLPE,D,200,34,674,22/08/2024,710
PLPE,D,200,34,674,31/08/2024,710
PLPE,D,200,34,674,19/09/2024,710
PLPE,D,200,34,674,30/09/2024,710
PLPE,D,200,34,674,19/10/2024,710
PLPE,D,200,34,674,30/10/2024,710
PLPE,D,200,34,674,19/11/2024,710
PLPE,D,200,34,674,30/11/2024,710
PLPE,D,200,34,674,20/12/2024,710
PLPE,D,200,34,674,31/12/2024,710
PLPE,D,250,35,625,18/07/2019,625
PLPE,D,250,35,625,01/08/2019,640
PLPE,D,250,35,625,15/08/2019,640
PLPE,D,250,35,625,29/08/2019,640
PLPE,D,250,35,625,12/09/2019,643
PLPE,D,250,35,625,26/09/2019,643
PLPE,D,250,35,625,10/10/2019,645
PLPE,D,250,35,625,24/10/2019,645
PLPE,D,250,35,625,07/11/2019,645
PLPE,D,250,35,625,21/11/2019,645
PLPE,D,250,35,625,05/12/2019,650
PLPE,D,250,35,625,19/12/2019,650
PLPE,D,250,35,625,02/01/2020,651
PLPE,D,250,35,625,16/01/2020,651
PLPE,D,250,35,625,30/01/2020,651
PLPE,D,250,35,625,13/02/2020,653
PLPE,D,250,35,625,27/02/2020,655
PLPE,D,250,35,625,12/03/2020,655
PLPE,D,250,35,625,09/04/2020,655
PLPE,D,250,35,625,23/04/2020,655
PLPE,D,250,35,625,08/04/2020,656
PLPE,D,250,35,625,22/05/2020,656
PLPE,D,250,35,625,05/06/2020,656
PLPE,D,250,35,625,18/06/2020,656
PLPE,D,250,35,625,02/07/2020,625
PLPE,D,250,35,625,18/07/2020,625
PLPE,D,250,35,625,30/07/2020,625
PLPE,D,250,35,625,14/08/2020,625
PLPE,D,250,35,625,29/08/2020,625
PLPE,D,250,35,625,12/09/2020,625
PLPE,D,250,35,625,28/09/2020,625
PLPE,D,250,35,625,09/10/2020,625
PLPE,D,250,35,625,22/10/2020,625
PLPE,D,250,35,625,06/11/2020,625
PLPE,D,250,35,625,19/11/2020,625
PLPE,D,250,35,625,05/12/2020,625
PLPE,D,250,35,625,21/12/2020,625
PLPE,D,250,35,625,05/01/2021,625
PLPE,D,250,35,625,21/01/2021,625
PLPE,D,250,35,625,04/02/2021,625
PLPE,D,250,35,625,26/02/2021,625
PLPE,D,250,35,625,10/03/2021,625
PLPE,D,250,35,625,24/03/2021,625
PLPE,D,250,35,625,19/04/2021,625
PLPE,D,250,35,625,03/05/2021,625
PLPE,D,250,35,625,21/05/2021,625
PLPE,D,250,35,625,04/06/2021,625
PLPE,D,250,35,625,25/06/2021,625
PLPE,D,250,35,625,08/07/2021,625
PLPE,D,250,35,625,23/07/2021,625
PLPE,D,250,35,625,13/08/2021,625
PLPE,D,250,35,625,26/08/2021,625
PLPE,D,250,35,625,14/09/2021,625
PLPE,D,250,35,625,28/09/2021,625
PLPE,D,250,35,625,27/10/2021,625
PLPE,D,250,35,625,13/11/2021,625
PLPE,D,250,35,625,19/11/2021,625
PLPE,D,250,35,625,16/12/2021,625
